wavelength,beta_logreg_raw,beta_svm_raw,abs_beta_logreg_raw,abs_beta_svm_raw
626.0,-0.053188235972902266,-0.031467070599953746,0.053188235972902266,0.031467070599953746
628.0,-0.04794660309919051,-0.025038318734539933,0.04794660309919051,0.025038318734539933
630.0,-0.042890294555904936,-0.018773898382209633,0.042890294555904936,0.018773898382209633
632.0,-0.0381272905518294,-0.012862873242311265,0.0381272905518294,0.012862873242311265
634.0,-0.03373901396560463,-0.00746206530104827,0.03373901396560463,0.00746206530104827
636.0,-0.033378033761115644,-0.004835903432537198,0.033378033761115644,0.004835903432537198
638.0,-0.03590917784439246,-0.008881682672208588,0.03590917784439246,0.008881682672208588
640.0,-0.03152674565224922,0.0012790879434982525,0.03152674565224922,0.0012790879434982525
642.0,-0.020650228464837602,0.033890163513884526,0.020650228464837602,0.033890163513884526
644.0,-0.013275663518457619,0.06292401685085619,0.013275663518457619,0.06292401685085619
646.0,-0.015967856563939634,0.06024618940114431,0.015967856563939634,0.06024618940114431
648.0,-0.020959598751598623,0.03821631389977786,0.020959598751598623,0.03821631389977786
650.0,-0.018581858535915326,0.019035995959232242,0.018581858535915326,0.019035995959232242
652.0,-0.0056625305382176335,0.017643924268717134,0.0056625305382176335,0.017643924268717134
654.0,0.012275202322821793,0.03139028942836514,0.012275202322821793,0.03139028942836514
656.0,0.02406773457578197,0.04359960501411828,0.02406773457578197,0.04359960501411828
658.0,0.02027918060306693,0.03679916838582849,0.02027918060306693,0.03679916838582849
660.0,0.0006579404336880554,0.007453194284273542,0.0006579404336880554,0.007453194284273542
662.0,-0.025376371171511668,-0.03086631095396427,0.025376371171511668,0.03086631095396427
664.0,-0.04541377301504022,-0.058204585603156854,0.04541377301504022,0.058204585603156854
666.0,-0.0525883577597485,-0.0635369154871765,0.0525883577597485,0.0635369154871765
668.0,-0.04853393984818485,-0.0507346068402716,0.04853393984818485,0.0507346068402716
670.0,-0.04026250607636867,-0.033383679284715854,0.04026250607636867,0.033383679284715854
672.0,-0.03526698824663558,-0.025566257684931162,0.03526698824663558,0.025566257684931162
674.0,-0.03705943388752382,-0.03313923699962089,0.03705943388752382,0.03313923699962089
676.0,-0.04334196711874196,-0.050422225699671766,0.04334196711874196,0.050422225699671766
678.0,-0.04843706897621638,-0.06552031863242423,0.04843706897621638,0.06552031863242423
680.0,-0.04793801002349751,-0.06981630734777994,0.04793801002349751,0.06981630734777994
682.0,-0.041759760091790235,-0.06358585736548508,0.041759760091790235,0.06358585736548508
684.0,-0.03417766688004133,-0.05505805610699294,0.03417766688004133,0.05505805610699294
686.0,-0.03091714923760496,-0.05401641948526763,0.03091714923760496,0.05401641948526763
688.0,-0.03484574973773312,-0.06381746609497012,0.03484574973773312,0.06381746609497012
690.0,-0.04362678714156895,-0.07814857716638514,0.04362678714156895,0.07814857716638514
692.0,-0.051129539319110434,-0.08517631927917692,0.051129539319110434,0.08517631927917692
694.0,-0.051413483308144096,-0.07574072074362523,0.051413483308144096,0.07574072074362523
696.0,-0.04212963353498836,-0.04911959614178919,0.04212963353498836,0.04911959614178919
698.0,-0.025689131956627906,-0.013735944835444082,0.025689131956627906,0.013735944835444082
700.0,-0.008221339466980468,0.01678699887823615,0.008221339466980468,0.01678699887823615
702.0,0.0037767626395366623,0.03131693986267571,0.0037767626395366623,0.03131693986267571
704.0,0.007070417449916622,0.027467101383685445,0.007070417449916622,0.027467101383685445
706.0,0.0028910723083565206,0.011820013400732713,0.0028910723083565206,0.011820013400732713
708.0,-0.004684661684398286,-0.0052953326242962855,0.004684661684398286,0.0052953326242962855
710.0,-0.011850781520991956,-0.016736214674626344,0.011850781520991956,0.016736214674626344
