wavelength,beta_logreg_raw,beta_logreg_sigma_6.0,beta_svm_raw,beta_svm_sigma_6.0
872.0,0.03061653990606717,-0.5763066247018425,0.023081444257281272,-2.1638924273013957
874.0,0.04001230200353551,-0.35741576940781505,0.028936070837039755,-1.4899803860140386
876.0,0.053227727555083926,-0.050887813151785304,0.03558638733502974,-0.7777362009689952
878.0,0.06747036924891214,0.2801003890451765,0.042255189289641816,-0.15906434712468528
880.0,0.07971648684061479,0.5718871495335922,0.04805344865813836,0.27291381386547586
882.0,0.08750432544901776,0.7720855808965728,0.05215043674543066,0.47757820981462173
884.0,0.08943928553403019,0.8473120842224611,0.05388468029294849,0.46521687285962293
886.0,0.08526904697499295,0.7866358447534999,0.052777794942097576,0.28455074450687506
888.0,0.0757683883523929,0.6015317665270264,0.04857231365414843,0.005093566054853604
890.0,0.0626238358211059,0.32313017643736053,0.041356918537630606,-0.30087334980239844
892.0,0.048253560866338537,-0.0028423058061781137,0.03173615349176309,-0.5732678331621668
894.0,0.03537295838855532,-0.323122530265331,0.020858299387437565,-0.7736022647802698
896.0,0.026359846944077166,-0.5851569198732599,0.010231777735904135,-0.8872267719897766
898.0,0.022712990709299722,-0.7449619387451978,0.0014178737524427481,-0.918452086067399
900.0,0.024802187479471643,-0.7727245017264829,-0.0042439037654903086,-0.8807878673369827
902.0,0.03188006090037001,-0.6549013830821349,-0.005868589606392666,-0.7862590937815375
904.0,0.042318522217548,-0.39291011919205887,-0.0032048867829666395,-0.6378639569780611
906.0,0.05404677650214967,0.0002674075396291696,0.003293653386493326,-0.42761192835342565
908.0,0.06506763003059754,0.5038064001488717,0.012586776827987317,-0.14028140530296054
910.0,0.07383781880603427,1.0917368045901967,0.023291458297402864,0.23873202813211325
912.0,0.07942521690255945,1.7341272224786344,0.033919637746929285,0.7139061957873755
914.0,0.08155395182836724,2.3971236067481176,0.04306028482375166,1.271018282140529
916.0,0.08064785707150958,3.0428185095775415,0.0495975477859818,1.8720955075268801
918.0,0.07783218970626746,3.6301536893056188,0.052990959931083804,2.45629199451325
920.0,0.07472421185552668,4.117775379249384,0.05345689116241505,2.948173561384142
922.0,0.07301828950382883,4.468909957044562,0.05192020065259201,3.2727172876960524
924.0,0.07402072960633206,4.657170007367014,0.04973080242516524,3.3733264075061777
926.0,0.07831744658177761,4.6713878158728,0.04830734326785412,3.2270067607808217
928.0,0.08564598990220268,4.517733500099204,0.04882136615131671,2.851354560475855
930.0,0.09500420900147213,4.218506291356437,0.0519548739282559,2.3012791425186325
932.0,0.10498209267553824,3.8083624943405345,0.05776851204472837,1.6574338596462617
934.0,0.11415994029254983,3.3295170687091162,0.06573960739625553,1.0107393064377954
936.0,0.1213300723483749,2.8273194295701556,0.0748867146648413,0.44726968226932806
938.0,0.1255014791300038,2.3468596581422334,0.08389232633985935,0.03604672475891802
940.0,0.12585706575272565,1.9304317658197039,0.09118828167251801,-0.17951680521781732
942.0,0.1218783041937524,1.6151635042394288,0.09513636577741157,-0.18664426248687438
944.0,0.11368993961105345,1.4301062139888727,0.09444420522222279,-0.0046087394893262225
946.0,0.10238875868535312,1.3925856836641548,0.08872997626097022,0.31823108897698377
948.0,0.08996567407141107,1.5044897657405618,0.078834356223777,0.7127439157340334
950.0,0.07875494724053674,1.750000442084791,0.06659451652691951,1.102595188412427
952.0,0.07078716169066288,2.0964509194541128,0.05428072376588321,1.4206829647958765
954.0,0.06739096635178149,2.4990631869158833,0.044112296946142195,1.6238026058013821
956.0,0.06903891733542152,2.908593457550446,0.03795771145838592,1.7005938426208187
958.0,0.07530673465214058,3.279470380591066,0.03702551702887495,1.6702613192188198
960.0,0.08503418315392969,3.5759001267742447,0.04158143419806448,1.5733792659000825
962.0,0.09672224565754717,3.7746576940883383,0.05090496773164923,1.458812044526475
964.0,0.1089504586456337,3.864910401965004,0.0635860185977596,1.3710301829377847
966.0,0.12053066971463128,3.8464168400384073,0.07788089369166452,1.3405160740257807
968.0,0.13038797641496064,3.7275135694143575,0.09186964212911371,1.3781260157099382
970.0,0.13738229692246728,3.523757962289389,0.10342393934044915,1.4732998166360542
972.0,0.14037256098696518,3.25736452225362,0.1103239736937871,1.5959914439282286
974.0,0.13867187985490456,2.9569022515942436,0.110799839874619,1.7025683090010029
976.0,0.13270239581027457,2.6562487082436363,0.10441836763865106,1.7458956830703811
978.0,0.1241911085947519,2.3917332045455924,0.09253558305199211,1.6887258073981462
980.0,0.11557953139196359,2.1970299399661273,0.07782425607758031,1.5173455714024913
982.0,0.10913013891452387,2.0966855421340513,0.06331693880466492,1.2504105059278192
984.0,0.10633863142023092,2.100497870392001,0.051778351812739265,0.938095033819738
986.0,0.10767716738570612,2.2011695921442795,0.045433631049178774,0.6502313374459017
988.0,0.11252027549725878,2.376242758589802,0.04565121955784399,0.4572732575499073
990.0,0.11938646256939232,2.593187506747884,0.05238409814472579,0.4110683640283319
992.0,0.12665454686971367,2.8152450761091035,0.0640155999317186,0.5314229705411555
994.0,0.13320384218761797,3.0059530025760433,0.07797770390039258,0.800681597902955
996.0,0.13840910608800897,3.131642736408545,0.09159648457641029,1.1652091803622215
998.0,0.14164214256276358,3.162585000780159,0.10230114535922835,1.5418354108638113
